1	 Q0	 5951582	 1	 1.0	 run-1
1	 Q0	 5802546	 82	 1.0	 run-1
1	 Q0	 5799393	 83	 1.0	 run-1
1	 Q0	 5796588	 84	 1.0	 run-1
1	 Q0	 5796408	 85	 1.0	 run-1
1	 Q0	 5796402	 86	 1.0	 run-1
1	 Q0	 5795833	 87	 1.0	 run-1
1	 Q0	 5795180	 88	 1.0	 run-1
1	 Q0	 5794841	 89	 1.0	 run-1
1	 Q0	 5790008	 90	 1.0	 run-1
1	 Q0	 5789459	 91	 1.0	 run-1
1	 Q0	 5789280	 92	 1.0	 run-1
1	 Q0	 5784995	 93	 1.0	 run-1
1	 Q0	 5783204	 94	 1.0	 run-1
1	 Q0	 5781656	 95	 1.0	 run-1
1	 Q0	 5781253	 96	 1.0	 run-1
1	 Q0	 5781002	 97	 1.0	 run-1
1	 Q0	 5779938	 98	 1.0	 run-1
1	 Q0	 5779685	 99	 1.0	 run-1
1	 Q0	 5778846	 100	 1.0	 run-1
2	 Q0	 5950790	 1	 1.0	 run-1
2	 Q0	 5943364	 2	 1.0	 run-1
2	 Q0	 5926660	 3	 1.0	 run-1
2	 Q0	 5907965	 4	 1.0	 run-1
2	 Q0	 5884503	 5	 1.0	 run-1
2	 Q0	 5883559	 6	 1.0	 run-1
2	 Q0	 5881527	 7	 1.0	 run-1
2	 Q0	 5860584	 8	 1.0	 run-1
2	 Q0	 5827263	 9	 1.0	 run-1
2	 Q0	 5796397	 10	 1.0	 run-1
2	 Q0	 5784605	 11	 1.0	 run-1
2	 Q0	 5774384	 12	 1.0	 run-1
2	 Q0	 5766959	 13	 1.0	 run-1
2	 Q0	 5756242	 14	 1.0	 run-1
2	 Q0	 5749962	 15	 1.0	 run-1
2	 Q0	 5703538	 16	 1.0	 run-1
2	 Q0	 5680421	 17	 1.0	 run-1
2	 Q0	 5645979	 18	 1.0	 run-1
2	 Q0	 5634035	 19	 1.0	 run-1
2	 Q0	 5631522	 20	 1.0	 run-1
2	 Q0	 5627530	 21	 1.0	 run-1
2	 Q0	 5586583	 22	 1.0	 run-1
2	 Q0	 5580073	 23	 1.0	 run-1
2	 Q0	 5577069	 24	 1.0	 run-1
2	 Q0	 5564571	 25	 1.0	 run-1
2	 Q0	 5563222	 26	 1.0	 run-1
2	 Q0	 5558493	 27	 1.0	 run-1
2	 Q0	 5540075	 28	 1.0	 run-1
2	 Q0	 5516709	 29	 1.0	 run-1
2	 Q0	 5499436	 30	 1.0	 run-1
2	 Q0	 5486889	 31	 1.0	 run-1
2	 Q0	 5471342	 32	 1.0	 run-1
2	 Q0	 5470964	 33	 1.0	 run-1
2	 Q0	 5469989	 34	 1.0	 run-1
2	 Q0	 5459896	 35	 1.0	 run-1
2	 Q0	 5452711	 36	 1.0	 run-1
2	 Q0	 5446886	 37	 1.0	 run-1
2	 Q0	 5439485	 38	 1.0	 run-1
2	 Q0	 5429990	 39	 1.0	 run-1
2	 Q0	 5413414	 40	 1.0	 run-1
2	 Q0	 5411781	 41	 1.0	 run-1
2	 Q0	 5380010	 42	 1.0	 run-1
2	 Q0	 5360042	 43	 1.0	 run-1
2	 Q0	 5332152	 44	 1.0	 run-1
2	 Q0	 5280426	 45	 1.0	 run-1
2	 Q0	 5276216	 46	 1.0	 run-1
2	 Q0	 5267108	 47	 1.0	 run-1
2	 Q0	 5231262	 48	 1.0	 run-1
2	 Q0	 5192165	 49	 1.0	 run-1
2	 Q0	 5182879	 50	 1.0	 run-1
2	 Q0	 5166337	 51	 1.0	 run-1
2	 Q0	 5115935	 52	 1.0	 run-1
2	 Q0	 5112626	 53	 1.0	 run-1
2	 Q0	 5109674	 54	 1.0	 run-1
2	 Q0	 5062772	 55	 1.0	 run-1
2	 Q0	 5017205	 56	 1.0	 run-1
2	 Q0	 5012170	 57	 1.0	 run-1
2	 Q0	 4997452	 58	 1.0	 run-1
2	 Q0	 4965379	 59	 1.0	 run-1
2	 Q0	 4962497	 60	 1.0	 run-1
2	 Q0	 4885711	 61	 1.0	 run-1
2	 Q0	 4763087	 62	 1.0	 run-1
2	 Q0	 4725552	 63	 1.0	 run-1
2	 Q0	 4709978	 64	 1.0	 run-1
2	 Q0	 4701411	 65	 1.0	 run-1
2	 Q0	 4694762	 66	 1.0	 run-1
2	 Q0	 4688200	 67	 1.0	 run-1
2	 Q0	 4676196	 68	 1.0	 run-1
2	 Q0	 4636973	 69	 1.0	 run-1
2	 Q0	 4629862	 70	 1.0	 run-1
2	 Q0	 4628546	 71	 1.0	 run-1
2	 Q0	 4625461	 72	 1.0	 run-1
2	 Q0	 4622756	 73	 1.0	 run-1
2	 Q0	 4608888	 74	 1.0	 run-1
2	 Q0	 4566400	 75	 1.0	 run-1
2	 Q0	 4564601	 76	 1.0	 run-1
2	 Q0	 4553116	 77	 1.0	 run-1
2	 Q0	 4534261	 78	 1.0	 run-1
2	 Q0	 4522431	 79	 1.0	 run-1
2	 Q0	 4428287	 80	 1.0	 run-1
2	 Q0	 4386380	 81	 1.0	 run-1
2	 Q0	 4386236	 82	 1.0	 run-1
2	 Q0	 4386172	 83	 1.0	 run-1
2	 Q0	 4379387	 84	 1.0	 run-1
2	 Q0	 4341568	 85	 1.0	 run-1
2	 Q0	 4227648	 86	 1.0	 run-1
2	 Q0	 4199294	 87	 1.0	 run-1
2	 Q0	 4120216	 88	 1.0	 run-1
2	 Q0	 4119136	 89	 1.0	 run-1
2	 Q0	 4058467	 90	 1.0	 run-1
2	 Q0	 3983946	 91	 1.0	 run-1
2	 Q0	 3982895	 92	 1.0	 run-1
2	 Q0	 3972661	 93	 1.0	 run-1
2	 Q0	 3932998	 94	 1.0	 run-1
2	 Q0	 3850161	 95	 1.0	 run-1
2	 Q0	 3820722	 96	 1.0	 run-1
2	 Q0	 3799120	 97	 1.0	 run-1
2	 Q0	 3792445	 98	 1.0	 run-1
2	 Q0	 3777484	 99	 1.0	 run-1
2	 Q0	 3772386	 100	 1.0	 run-1
5	 Q0	 5956511	 1	 1.0	 run-1
5	 Q0	 5955931	 2	 1.0	 run-1
5	 Q0	 5954971	 3	 1.0	 run-1
5	 Q0	 5954859	 4	 1.0	 run-1
5	 Q0	 5954681	 5	 1.0	 run-1
5	 Q0	 5953970	 6	 1.0	 run-1
5	 Q0	 5953594	 7	 1.0	 run-1
5	 Q0	 5953176	 8	 1.0	 run-1
5	 Q0	 5953164	 9	 1.0	 run-1
5	 Q0	 5952886	 10	 1.0	 run-1
5	 Q0	 5952744	 11	 1.0	 run-1
5	 Q0	 5952279	 12	 1.0	 run-1
5	 Q0	 5951948	 13	 1.0	 run-1
5	 Q0	 5951545	 14	 1.0	 run-1
5	 Q0	 5950906	 15	 1.0	 run-1
5	 Q0	 5950695	 16	 1.0	 run-1
5	 Q0	 5949760	 17	 1.0	 run-1
5	 Q0	 5949630	 18	 1.0	 run-1
5	 Q0	 5949252	 19	 1.0	 run-1
5	 Q0	 5948685	 20	 1.0	 run-1
5	 Q0	 5948588	 21	 1.0	 run-1
5	 Q0	 5948556	 22	 1.0	 run-1
5	 Q0	 5948146	 23	 1.0	 run-1
5	 Q0	 5947907	 24	 1.0	 run-1
5	 Q0	 5947756	 25	 1.0	 run-1
5	 Q0	 5947703	 26	 1.0	 run-1
5	 Q0	 5947418	 27	 1.0	 run-1
5	 Q0	 5946865	 28	 1.0	 run-1
5	 Q0	 5946594	 29	 1.0	 run-1
5	 Q0	 5945742	 30	 1.0	 run-1
5	 Q0	 5945547	 31	 1.0	 run-1
5	 Q0	 5945546	 32	 1.0	 run-1
5	 Q0	 5944867	 33	 1.0	 run-1
5	 Q0	 5944564	 34	 1.0	 run-1
5	 Q0	 5944413	 35	 1.0	 run-1
5	 Q0	 5944144	 36	 1.0	 run-1
5	 Q0	 5943936	 37	 1.0	 run-1
5	 Q0	 5943464	 38	 1.0	 run-1
5	 Q0	 5943107	 39	 1.0	 run-1
5	 Q0	 5942327	 40	 1.0	 run-1
5	 Q0	 5942258	 41	 1.0	 run-1
5	 Q0	 5941244	 42	 1.0	 run-1
5	 Q0	 5940582	 43	 1.0	 run-1
5	 Q0	 5940581	 44	 1.0	 run-1
5	 Q0	 5939567	 45	 1.0	 run-1
5	 Q0	 5939481	 46	 1.0	 run-1
5	 Q0	 5939307	 47	 1.0	 run-1
5	 Q0	 5938795	 48	 1.0	 run-1
5	 Q0	 5938725	 49	 1.0	 run-1
5	 Q0	 5938426	 50	 1.0	 run-1
5	 Q0	 5938297	 51	 1.0	 run-1
5	 Q0	 5937961	 52	 1.0	 run-1
5	 Q0	 5937854	 53	 1.0	 run-1
5	 Q0	 5937853	 54	 1.0	 run-1
5	 Q0	 5937489	 55	 1.0	 run-1
5	 Q0	 5937443	 56	 1.0	 run-1
5	 Q0	 5937333	 57	 1.0	 run-1
5	 Q0	 5937169	 58	 1.0	 run-1
5	 Q0	 5937092	 59	 1.0	 run-1
5	 Q0	 5936836	 60	 1.0	 run-1
5	 Q0	 5936820	 61	 1.0	 run-1
5	 Q0	 5936300	 62	 1.0	 run-1
5	 Q0	 5935829	 63	 1.0	 run-1
5	 Q0	 5934152	 64	 1.0	 run-1
5	 Q0	 5933564	 65	 1.0	 run-1
5	 Q0	 5933439	 66	 1.0	 run-1
5	 Q0	 5932686	 67	 1.0	 run-1
5	 Q0	 5932493	 68	 1.0	 run-1
5	 Q0	 5931976	 69	 1.0	 run-1
5	 Q0	 5931958	 70	 1.0	 run-1
5	 Q0	 5931888	 71	 1.0	 run-1
5	 Q0	 5931379	 72	 1.0	 run-1
5	 Q0	 5930655	 73	 1.0	 run-1
5	 Q0	 5930355	 74	 1.0	 run-1
5	 Q0	 5930178	 75	 1.0	 run-1
5	 Q0	 5929432	 76	 1.0	 run-1
5	 Q0	 5929224	 77	 1.0	 run-1
5	 Q0	 5928893	 78	 1.0	 run-1
5	 Q0	 5928811	 79	 1.0	 run-1
5	 Q0	 5927049	 80	 1.0	 run-1
5	 Q0	 5926394	 81	 1.0	 run-1
5	 Q0	 5925250	 82	 1.0	 run-1
5	 Q0	 5925124	 83	 1.0	 run-1
5	 Q0	 5924706	 84	 1.0	 run-1
5	 Q0	 5924057	 85	 1.0	 run-1
5	 Q0	 5923850	 86	 1.0	 run-1
5	 Q0	 5923836	 87	 1.0	 run-1
5	 Q0	 5923723	 88	 1.0	 run-1
5	 Q0	 5923685	 89	 1.0	 run-1
5	 Q0	 5923565	 90	 1.0	 run-1
5	 Q0	 5922740	 91	 1.0	 run-1
5	 Q0	 5922461	 92	 1.0	 run-1
5	 Q0	 5922390	 93	 1.0	 run-1
5	 Q0	 5921632	 94	 1.0	 run-1
5	 Q0	 5921505	 95	 1.0	 run-1
5	 Q0	 5920902	 96	 1.0	 run-1
5	 Q0	 5920215	 97	 1.0	 run-1
5	 Q0	 5919935	 98	 1.0	 run-1
5	 Q0	 5918803	 99	 1.0	 run-1
5	 Q0	 5918315	 100	 1.0	 run-1
9	 Q0	 5957515	 1	 1.0	 run-1
9	 Q0	 5957492	 2	 1.0	 run-1
9	 Q0	 5957481	 3	 1.0	 run-1
9	 Q0	 5957460	 4	 1.0	 run-1
9	 Q0	 5957433	 5	 1.0	 run-1
9	 Q0	 5957362	 6	 1.0	 run-1
9	 Q0	 5957344	 7	 1.0	 run-1
9	 Q0	 5957339	 8	 1.0	 run-1
9	 Q0	 5957337	 9	 1.0	 run-1
9	 Q0	 5957193	 10	 1.0	 run-1
9	 Q0	 5957181	 11	 1.0	 run-1
9	 Q0	 5957139	 12	 1.0	 run-1
9	 Q0	 5957132	 13	 1.0	 run-1
9	 Q0	 5957094	 14	 1.0	 run-1
9	 Q0	 5957089	 15	 1.0	 run-1
9	 Q0	 5957055	 16	 1.0	 run-1
9	 Q0	 5957026	 17	 1.0	 run-1
9	 Q0	 5957012	 18	 1.0	 run-1
9	 Q0	 5956994	 19	 1.0	 run-1
9	 Q0	 5956956	 20	 1.0	 run-1
9	 Q0	 5956946	 21	 1.0	 run-1
9	 Q0	 5956896	 22	 1.0	 run-1
9	 Q0	 5956770	 23	 1.0	 run-1
9	 Q0	 5956750	 24	 1.0	 run-1
9	 Q0	 5956737	 25	 1.0	 run-1
9	 Q0	 5956735	 26	 1.0	 run-1
9	 Q0	 5956643	 27	 1.0	 run-1
9	 Q0	 5956635	 28	 1.0	 run-1
9	 Q0	 5956552	 29	 1.0	 run-1
9	 Q0	 5956549	 30	 1.0	 run-1
9	 Q0	 5956493	 31	 1.0	 run-1
9	 Q0	 5956488	 32	 1.0	 run-1
9	 Q0	 5956463	 33	 1.0	 run-1
9	 Q0	 5956370	 34	 1.0	 run-1
9	 Q0	 5956352	 35	 1.0	 run-1
9	 Q0	 5956333	 36	 1.0	 run-1
9	 Q0	 5956226	 37	 1.0	 run-1
9	 Q0	 5956225	 38	 1.0	 run-1
9	 Q0	 5956176	 39	 1.0	 run-1
9	 Q0	 5956092	 40	 1.0	 run-1
9	 Q0	 5956026	 41	 1.0	 run-1
9	 Q0	 5956025	 42	 1.0	 run-1
9	 Q0	 5956015	 43	 1.0	 run-1
9	 Q0	 5955994	 44	 1.0	 run-1
9	 Q0	 5955972	 45	 1.0	 run-1
9	 Q0	 5955962	 46	 1.0	 run-1
9	 Q0	 5955945	 47	 1.0	 run-1
9	 Q0	 5955925	 48	 1.0	 run-1
9	 Q0	 5955891	 49	 1.0	 run-1
9	 Q0	 5955884	 50	 1.0	 run-1
9	 Q0	 5955793	 51	 1.0	 run-1
9	 Q0	 5955779	 52	 1.0	 run-1
9	 Q0	 5955774	 53	 1.0	 run-1
9	 Q0	 5955749	 54	 1.0	 run-1
9	 Q0	 5955747	 55	 1.0	 run-1
9	 Q0	 5955669	 56	 1.0	 run-1
9	 Q0	 5955666	 57	 1.0	 run-1
9	 Q0	 5955616	 58	 1.0	 run-1
9	 Q0	 5955614	 59	 1.0	 run-1
9	 Q0	 5955612	 60	 1.0	 run-1
9	 Q0	 5955554	 61	 1.0	 run-1
9	 Q0	 5955531	 62	 1.0	 run-1
9	 Q0	 5955482	 63	 1.0	 run-1
9	 Q0	 5955474	 64	 1.0	 run-1
9	 Q0	 5955470	 65	 1.0	 run-1
9	 Q0	 5955427	 66	 1.0	 run-1
9	 Q0	 5955341	 67	 1.0	 run-1
9	 Q0	 5955315	 68	 1.0	 run-1
9	 Q0	 5955257	 69	 1.0	 run-1
9	 Q0	 5955227	 70	 1.0	 run-1
9	 Q0	 5955224	 71	 1.0	 run-1
9	 Q0	 5955210	 72	 1.0	 run-1
9	 Q0	 5955162	 73	 1.0	 run-1
9	 Q0	 5955147	 74	 1.0	 run-1
9	 Q0	 5955134	 75	 1.0	 run-1
9	 Q0	 5955126	 76	 1.0	 run-1
9	 Q0	 5954934	 77	 1.0	 run-1
9	 Q0	 5954819	 78	 1.0	 run-1
9	 Q0	 5954803	 79	 1.0	 run-1
9	 Q0	 5954732	 80	 1.0	 run-1
9	 Q0	 5954727	 81	 1.0	 run-1
9	 Q0	 5954654	 82	 1.0	 run-1
9	 Q0	 5954587	 83	 1.0	 run-1
9	 Q0	 5954568	 84	 1.0	 run-1
9	 Q0	 5954534	 85	 1.0	 run-1
9	 Q0	 5954533	 86	 1.0	 run-1
9	 Q0	 5954522	 87	 1.0	 run-1
9	 Q0	 5954490	 88	 1.0	 run-1
9	 Q0	 5954488	 89	 1.0	 run-1
9	 Q0	 5954433	 90	 1.0	 run-1
9	 Q0	 5954381	 91	 1.0	 run-1
9	 Q0	 5954373	 92	 1.0	 run-1
9	 Q0	 5954332	 93	 1.0	 run-1
9	 Q0	 5954232	 94	 1.0	 run-1
9	 Q0	 5954146	 95	 1.0	 run-1
9	 Q0	 5954104	 96	 1.0	 run-1
9	 Q0	 5954102	 97	 1.0	 run-1
9	 Q0	 5954033	 98	 1.0	 run-1
9	 Q0	 5953957	 99	 1.0	 run-1
9	 Q0	 5953947	 100	 1.0	 run-1
11	 Q0	 5193328	 1	 1.0	 run-1
11	 Q0	 4872959	 2	 1.0	 run-1
11	 Q0	 4872958	 3	 1.0	 run-1
11	 Q0	 4790078	 4	 1.0	 run-1
11	 Q0	 3883415	 5	 1.0	 run-1
11	 Q0	 3868747	 6	 1.0	 run-1
11	 Q0	 3750007	 7	 1.0	 run-1
11	 Q0	 3680857	 8	 1.0	 run-1
11	 Q0	 3640046	 9	 1.0	 run-1
11	 Q0	 3625379	 10	 1.0	 run-1
11	 Q0	 3625376	 11	 1.0	 run-1
11	 Q0	 3600173	 12	 1.0	 run-1
11	 Q0	 3489553	 13	 1.0	 run-1
11	 Q0	 3489552	 14	 1.0	 run-1
11	 Q0	 3406139	 15	 1.0	 run-1
11	 Q0	 3365851	 16	 1.0	 run-1
11	 Q0	 3123891	 17	 1.0	 run-1
11	 Q0	 2978075	 18	 1.0	 run-1
11	 Q0	 2926151	 19	 1.0	 run-1
11	 Q0	 2860775	 20	 1.0	 run-1
11	 Q0	 2540187	 21	 1.0	 run-1
11	 Q0	 2467661	 22	 1.0	 run-1
11	 Q0	 2467657	 23	 1.0	 run-1
11	 Q0	 1246096	 24	 1.0	 run-1
11	 Q0	 647912	 25	 1.0	 run-1
11	 Q0	 50652	 26	 1.0	 run-1
15	 Q0	 5955888	 1	 1.0	 run-1
15	 Q0	 5955583	 2	 1.0	 run-1
15	 Q0	 5955144	 3	 1.0	 run-1
15	 Q0	 5955026	 4	 1.0	 run-1
15	 Q0	 5954489	 5	 1.0	 run-1
15	 Q0	 5954045	 6	 1.0	 run-1
15	 Q0	 5953176	 7	 1.0	 run-1
15	 Q0	 5952919	 8	 1.0	 run-1
15	 Q0	 5952575	 9	 1.0	 run-1
15	 Q0	 5952437	 10	 1.0	 run-1
15	 Q0	 5952424	 11	 1.0	 run-1
15	 Q0	 5952265	 12	 1.0	 run-1
15	 Q0	 5952206	 13	 1.0	 run-1
15	 Q0	 5950096	 14	 1.0	 run-1
15	 Q0	 5949651	 15	 1.0	 run-1
15	 Q0	 5948787	 16	 1.0	 run-1
15	 Q0	 5948605	 17	 1.0	 run-1
15	 Q0	 5947973	 18	 1.0	 run-1
15	 Q0	 5947616	 19	 1.0	 run-1
15	 Q0	 5947535	 20	 1.0	 run-1
15	 Q0	 5947468	 21	 1.0	 run-1
15	 Q0	 5947417	 22	 1.0	 run-1
15	 Q0	 5947158	 23	 1.0	 run-1
15	 Q0	 5946806	 24	 1.0	 run-1
15	 Q0	 5946805	 25	 1.0	 run-1
15	 Q0	 5946594	 26	 1.0	 run-1
15	 Q0	 5946554	 27	 1.0	 run-1
15	 Q0	 5946157	 28	 1.0	 run-1
15	 Q0	 5945955	 29	 1.0	 run-1
15	 Q0	 5944973	 30	 1.0	 run-1
15	 Q0	 5944913	 31	 1.0	 run-1
15	 Q0	 5944885	 32	 1.0	 run-1
15	 Q0	 5944550	 33	 1.0	 run-1
15	 Q0	 5944201	 34	 1.0	 run-1
15	 Q0	 5943529	 35	 1.0	 run-1
15	 Q0	 5942965	 36	 1.0	 run-1
15	 Q0	 5942531	 37	 1.0	 run-1
15	 Q0	 5942258	 38	 1.0	 run-1
15	 Q0	 5941983	 39	 1.0	 run-1
15	 Q0	 5941897	 40	 1.0	 run-1
15	 Q0	 5941737	 41	 1.0	 run-1
15	 Q0	 5940383	 42	 1.0	 run-1
15	 Q0	 5940360	 43	 1.0	 run-1
15	 Q0	 5940270	 44	 1.0	 run-1
15	 Q0	 5940061	 45	 1.0	 run-1
15	 Q0	 5939991	 46	 1.0	 run-1
15	 Q0	 5939273	 47	 1.0	 run-1
15	 Q0	 5938900	 48	 1.0	 run-1
15	 Q0	 5937918	 49	 1.0	 run-1
15	 Q0	 5936783	 50	 1.0	 run-1
15	 Q0	 5936780	 51	 1.0	 run-1
15	 Q0	 5936168	 52	 1.0	 run-1
15	 Q0	 5935690	 53	 1.0	 run-1
15	 Q0	 5935556	 54	 1.0	 run-1
15	 Q0	 5935351	 55	 1.0	 run-1
15	 Q0	 5933873	 56	 1.0	 run-1
15	 Q0	 5933405	 57	 1.0	 run-1
15	 Q0	 5933247	 58	 1.0	 run-1
15	 Q0	 5932106	 59	 1.0	 run-1
15	 Q0	 5931768	 60	 1.0	 run-1
15	 Q0	 5931086	 61	 1.0	 run-1
15	 Q0	 5930638	 62	 1.0	 run-1
15	 Q0	 5930355	 63	 1.0	 run-1
15	 Q0	 5930046	 64	 1.0	 run-1
15	 Q0	 5929869	 65	 1.0	 run-1
15	 Q0	 5929868	 66	 1.0	 run-1
15	 Q0	 5928361	 67	 1.0	 run-1
15	 Q0	 5926220	 68	 1.0	 run-1
15	 Q0	 5926042	 69	 1.0	 run-1
15	 Q0	 5926035	 70	 1.0	 run-1
15	 Q0	 5925368	 71	 1.0	 run-1
15	 Q0	 5925286	 72	 1.0	 run-1
15	 Q0	 5925209	 73	 1.0	 run-1
15	 Q0	 5924151	 74	 1.0	 run-1
15	 Q0	 5923836	 75	 1.0	 run-1
15	 Q0	 5923681	 76	 1.0	 run-1
15	 Q0	 5923342	 77	 1.0	 run-1
15	 Q0	 5922778	 78	 1.0	 run-1
15	 Q0	 5922737	 79	 1.0	 run-1
15	 Q0	 5922724	 80	 1.0	 run-1
15	 Q0	 5921157	 81	 1.0	 run-1
15	 Q0	 5920887	 82	 1.0	 run-1
15	 Q0	 5919921	 83	 1.0	 run-1
15	 Q0	 5919439	 84	 1.0	 run-1
15	 Q0	 5918796	 85	 1.0	 run-1
15	 Q0	 5918770	 86	 1.0	 run-1
15	 Q0	 5918769	 87	 1.0	 run-1
15	 Q0	 5918765	 88	 1.0	 run-1
15	 Q0	 5918390	 89	 1.0	 run-1
15	 Q0	 5918141	 90	 1.0	 run-1
15	 Q0	 5917548	 91	 1.0	 run-1
15	 Q0	 5917465	 92	 1.0	 run-1
15	 Q0	 5914293	 93	 1.0	 run-1
15	 Q0	 5913496	 94	 1.0	 run-1
15	 Q0	 5913000	 95	 1.0	 run-1
15	 Q0	 5912151	 96	 1.0	 run-1
15	 Q0	 5911704	 97	 1.0	 run-1
15	 Q0	 5911441	 98	 1.0	 run-1
15	 Q0	 5911206	 99	 1.0	 run-1
15	 Q0	 5910870	 100	 1.0	 run-1
16	 Q0	 5955172	 1	 1.0	 run-1
16	 Q0	 5954104	 2	 1.0	 run-1
16	 Q0	 5953164	 3	 1.0	 run-1
16	 Q0	 5951702	 4	 1.0	 run-1
16	 Q0	 5950908	 5	 1.0	 run-1
16	 Q0	 5950906	 6	 1.0	 run-1
16	 Q0	 5949488	 7	 1.0	 run-1
16	 Q0	 5947822	 8	 1.0	 run-1
16	 Q0	 5943730	 9	 1.0	 run-1
16	 Q0	 5942710	 10	 1.0	 run-1
16	 Q0	 5940798	 11	 1.0	 run-1
16	 Q0	 5938725	 12	 1.0	 run-1
16	 Q0	 5936998	 13	 1.0	 run-1
16	 Q0	 5936014	 14	 1.0	 run-1
16	 Q0	 5935295	 15	 1.0	 run-1
16	 Q0	 5933934	 16	 1.0	 run-1
16	 Q0	 5920683	 17	 1.0	 run-1
16	 Q0	 5917558	 18	 1.0	 run-1
16	 Q0	 5913667	 19	 1.0	 run-1
16	 Q0	 5909050	 20	 1.0	 run-1
16	 Q0	 5907621	 21	 1.0	 run-1
16	 Q0	 5905757	 22	 1.0	 run-1
16	 Q0	 5903789	 23	 1.0	 run-1
16	 Q0	 5903635	 24	 1.0	 run-1
16	 Q0	 5902859	 25	 1.0	 run-1
16	 Q0	 5902554	 26	 1.0	 run-1
16	 Q0	 5901840	 27	 1.0	 run-1
16	 Q0	 5899773	 28	 1.0	 run-1
16	 Q0	 5899544	 29	 1.0	 run-1
16	 Q0	 5899503	 30	 1.0	 run-1
16	 Q0	 5899336	 31	 1.0	 run-1
16	 Q0	 5899039	 32	 1.0	 run-1
16	 Q0	 5898964	 33	 1.0	 run-1
