1	 Q0	 5955915	 1	 1.0	 run-1
2	 Q0	 5956212	 54	 1.0	 run-1
2	 Q0	 5956210	 55	 1.0	 run-1
2	 Q0	 5956209	 56	 1.0	 run-1
2	 Q0	 5956208	 57	 1.0	 run-1
2	 Q0	 5956206	 58	 1.0	 run-1
2	 Q0	 5956205	 59	 1.0	 run-1
2	 Q0	 5956187	 60	 1.0	 run-1
2	 Q0	 5956183	 61	 1.0	 run-1
2	 Q0	 5956172	 62	 1.0	 run-1
2	 Q0	 5956145	 63	 1.0	 run-1
2	 Q0	 5956143	 64	 1.0	 run-1
2	 Q0	 5956103	 65	 1.0	 run-1
2	 Q0	 5956092	 66	 1.0	 run-1
2	 Q0	 5956086	 67	 1.0	 run-1
2	 Q0	 5956075	 68	 1.0	 run-1
2	 Q0	 5956048	 69	 1.0	 run-1
2	 Q0	 5956029	 70	 1.0	 run-1
2	 Q0	 5956028	 71	 1.0	 run-1
2	 Q0	 5956026	 72	 1.0	 run-1
2	 Q0	 5956025	 73	 1.0	 run-1
2	 Q0	 5955998	 74	 1.0	 run-1
2	 Q0	 5955985	 75	 1.0	 run-1
2	 Q0	 5955983	 76	 1.0	 run-1
2	 Q0	 5955981	 77	 1.0	 run-1
2	 Q0	 5955976	 78	 1.0	 run-1
2	 Q0	 5955957	 79	 1.0	 run-1
2	 Q0	 5955956	 80	 1.0	 run-1
2	 Q0	 5955947	 81	 1.0	 run-1
2	 Q0	 5955945	 82	 1.0	 run-1
2	 Q0	 5955939	 83	 1.0	 run-1
2	 Q0	 5955934	 84	 1.0	 run-1
2	 Q0	 5955931	 85	 1.0	 run-1
2	 Q0	 5955925	 86	 1.0	 run-1
2	 Q0	 5955921	 87	 1.0	 run-1
2	 Q0	 5955920	 88	 1.0	 run-1
2	 Q0	 5955915	 89	 1.0	 run-1
2	 Q0	 5955913	 90	 1.0	 run-1
2	 Q0	 5955890	 91	 1.0	 run-1
2	 Q0	 5955889	 92	 1.0	 run-1
2	 Q0	 5955872	 93	 1.0	 run-1
2	 Q0	 5955865	 94	 1.0	 run-1
2	 Q0	 5955863	 95	 1.0	 run-1
2	 Q0	 5955841	 96	 1.0	 run-1
2	 Q0	 5955840	 97	 1.0	 run-1
2	 Q0	 5955836	 98	 1.0	 run-1
2	 Q0	 5955814	 99	 1.0	 run-1
2	 Q0	 5955811	 100	 1.0	 run-1
2	 Q0	 5955810	 101	 1.0	 run-1
2	 Q0	 5955807	 102	 1.0	 run-1
2	 Q0	 5955801	 103	 1.0	 run-1
2	 Q0	 5955780	 104	 1.0	 run-1
2	 Q0	 5955773	 105	 1.0	 run-1
2	 Q0	 5955772	 106	 1.0	 run-1
2	 Q0	 5955765	 107	 1.0	 run-1
2	 Q0	 5955764	 108	 1.0	 run-1
2	 Q0	 5955755	 109	 1.0	 run-1
2	 Q0	 5955754	 110	 1.0	 run-1
2	 Q0	 5955743	 111	 1.0	 run-1
2	 Q0	 5955739	 112	 1.0	 run-1
2	 Q0	 5955688	 113	 1.0	 run-1
2	 Q0	 5955685	 114	 1.0	 run-1
2	 Q0	 5955684	 115	 1.0	 run-1
2	 Q0	 5955667	 116	 1.0	 run-1
2	 Q0	 5955666	 117	 1.0	 run-1
2	 Q0	 5955664	 118	 1.0	 run-1
2	 Q0	 5955662	 119	 1.0	 run-1
2	 Q0	 5955661	 120	 1.0	 run-1
2	 Q0	 5955648	 121	 1.0	 run-1
2	 Q0	 5955643	 122	 1.0	 run-1
2	 Q0	 5955641	 123	 1.0	 run-1
2	 Q0	 5955640	 124	 1.0	 run-1
2	 Q0	 5955633	 125	 1.0	 run-1
2	 Q0	 5955624	 126	 1.0	 run-1
2	 Q0	 5955612	 127	 1.0	 run-1
2	 Q0	 5955610	 128	 1.0	 run-1
2	 Q0	 5955608	 129	 1.0	 run-1
2	 Q0	 5955603	 130	 1.0	 run-1
2	 Q0	 5955597	 131	 1.0	 run-1
2	 Q0	 5955589	 132	 1.0	 run-1
2	 Q0	 5955581	 133	 1.0	 run-1
2	 Q0	 5955580	 134	 1.0	 run-1
2	 Q0	 5955574	 135	 1.0	 run-1
2	 Q0	 5955570	 136	 1.0	 run-1
2	 Q0	 5955565	 137	 1.0	 run-1
2	 Q0	 5955556	 138	 1.0	 run-1
2	 Q0	 5955555	 139	 1.0	 run-1
2	 Q0	 5955552	 140	 1.0	 run-1
2	 Q0	 5955549	 141	 1.0	 run-1
2	 Q0	 5955536	 142	 1.0	 run-1
2	 Q0	 5955534	 143	 1.0	 run-1
2	 Q0	 5955533	 144	 1.0	 run-1
2	 Q0	 5955532	 145	 1.0	 run-1
2	 Q0	 5955530	 146	 1.0	 run-1
2	 Q0	 5955529	 147	 1.0	 run-1
2	 Q0	 5955528	 148	 1.0	 run-1
2	 Q0	 5955525	 149	 1.0	 run-1
2	 Q0	 5955523	 150	 1.0	 run-1
2	 Q0	 5955514	 151	 1.0	 run-1
2	 Q0	 5955511	 152	 1.0	 run-1
2	 Q0	 5955510	 153	 1.0	 run-1
2	 Q0	 5955504	 154	 1.0	 run-1
2	 Q0	 5955501	 155	 1.0	 run-1
2	 Q0	 5955500	 156	 1.0	 run-1
2	 Q0	 5955499	 157	 1.0	 run-1
2	 Q0	 5955498	 158	 1.0	 run-1
2	 Q0	 5955495	 159	 1.0	 run-1
2	 Q0	 5955492	 160	 1.0	 run-1
2	 Q0	 5955488	 161	 1.0	 run-1
2	 Q0	 5955486	 162	 1.0	 run-1
2	 Q0	 5955483	 163	 1.0	 run-1
2	 Q0	 5955475	 164	 1.0	 run-1
2	 Q0	 5955472	 165	 1.0	 run-1
2	 Q0	 5955470	 166	 1.0	 run-1
2	 Q0	 5955464	 167	 1.0	 run-1
2	 Q0	 5955455	 168	 1.0	 run-1
2	 Q0	 5955447	 169	 1.0	 run-1
2	 Q0	 5955446	 170	 1.0	 run-1
2	 Q0	 5955441	 171	 1.0	 run-1
2	 Q0	 5955439	 172	 1.0	 run-1
2	 Q0	 5955437	 173	 1.0	 run-1
2	 Q0	 5955436	 174	 1.0	 run-1
2	 Q0	 5955435	 175	 1.0	 run-1
2	 Q0	 5955427	 176	 1.0	 run-1
2	 Q0	 5955422	 177	 1.0	 run-1
2	 Q0	 5955413	 178	 1.0	 run-1
2	 Q0	 5955409	 179	 1.0	 run-1
2	 Q0	 5955401	 180	 1.0	 run-1
2	 Q0	 5955400	 181	 1.0	 run-1
2	 Q0	 5955397	 182	 1.0	 run-1
2	 Q0	 5955393	 183	 1.0	 run-1
2	 Q0	 5955391	 184	 1.0	 run-1
2	 Q0	 5955380	 185	 1.0	 run-1
2	 Q0	 5955374	 186	 1.0	 run-1
2	 Q0	 5955370	 187	 1.0	 run-1
2	 Q0	 5955349	 188	 1.0	 run-1
2	 Q0	 5955345	 189	 1.0	 run-1
2	 Q0	 5955344	 190	 1.0	 run-1
2	 Q0	 5955341	 191	 1.0	 run-1
2	 Q0	 5955339	 192	 1.0	 run-1
2	 Q0	 5955321	 193	 1.0	 run-1
2	 Q0	 5955315	 194	 1.0	 run-1
2	 Q0	 5955311	 195	 1.0	 run-1
2	 Q0	 5955301	 196	 1.0	 run-1
2	 Q0	 5955285	 197	 1.0	 run-1
2	 Q0	 5955264	 198	 1.0	 run-1
2	 Q0	 5955257	 199	 1.0	 run-1
2	 Q0	 5955254	 200	 1.0	 run-1
2	 Q0	 5955250	 201	 1.0	 run-1
2	 Q0	 5955194	 202	 1.0	 run-1
2	 Q0	 5955192	 203	 1.0	 run-1
2	 Q0	 5955187	 204	 1.0	 run-1
2	 Q0	 5955182	 205	 1.0	 run-1
2	 Q0	 5955174	 206	 1.0	 run-1
2	 Q0	 5955173	 207	 1.0	 run-1
2	 Q0	 5955172	 208	 1.0	 run-1
2	 Q0	 5955153	 209	 1.0	 run-1
2	 Q0	 5955147	 210	 1.0	 run-1
2	 Q0	 5955145	 211	 1.0	 run-1
2	 Q0	 5955144	 212	 1.0	 run-1
2	 Q0	 5955134	 213	 1.0	 run-1
2	 Q0	 5955133	 214	 1.0	 run-1
2	 Q0	 5955132	 215	 1.0	 run-1
2	 Q0	 5955129	 216	 1.0	 run-1
2	 Q0	 5955126	 217	 1.0	 run-1
2	 Q0	 5955121	 218	 1.0	 run-1
2	 Q0	 5955106	 219	 1.0	 run-1
2	 Q0	 5955103	 220	 1.0	 run-1
2	 Q0	 5955072	 221	 1.0	 run-1
2	 Q0	 5955042	 222	 1.0	 run-1
2	 Q0	 5955041	 223	 1.0	 run-1
2	 Q0	 5955019	 224	 1.0	 run-1
2	 Q0	 5955015	 225	 1.0	 run-1
2	 Q0	 5955003	 226	 1.0	 run-1
2	 Q0	 5954971	 227	 1.0	 run-1
2	 Q0	 5954960	 228	 1.0	 run-1
2	 Q0	 5954950	 229	 1.0	 run-1
2	 Q0	 5954938	 230	 1.0	 run-1
2	 Q0	 5954930	 231	 1.0	 run-1
2	 Q0	 5954927	 232	 1.0	 run-1
2	 Q0	 5954926	 233	 1.0	 run-1
2	 Q0	 5954917	 234	 1.0	 run-1
2	 Q0	 5954913	 235	 1.0	 run-1
2	 Q0	 5954912	 236	 1.0	 run-1
2	 Q0	 5954907	 237	 1.0	 run-1
2	 Q0	 5954903	 238	 1.0	 run-1
2	 Q0	 5954898	 239	 1.0	 run-1
2	 Q0	 5954876	 240	 1.0	 run-1
2	 Q0	 5954862	 241	 1.0	 run-1
2	 Q0	 5954861	 242	 1.0	 run-1
2	 Q0	 5954859	 243	 1.0	 run-1
2	 Q0	 5954857	 244	 1.0	 run-1
2	 Q0	 5954853	 245	 1.0	 run-1
2	 Q0	 5954790	 246	 1.0	 run-1
2	 Q0	 5954783	 247	 1.0	 run-1
2	 Q0	 5954775	 248	 1.0	 run-1
2	 Q0	 5954763	 249	 1.0	 run-1
2	 Q0	 5954737	 250	 1.0	 run-1
5	 Q0	 5957053	 1	 1.0	 run-1
5	 Q0	 5957047	 2	 1.0	 run-1
5	 Q0	 5957046	 3	 1.0	 run-1
5	 Q0	 5957042	 4	 1.0	 run-1
5	 Q0	 5957041	 5	 1.0	 run-1
5	 Q0	 5957040	 6	 1.0	 run-1
5	 Q0	 5956975	 7	 1.0	 run-1
5	 Q0	 5956961	 8	 1.0	 run-1
5	 Q0	 5956947	 9	 1.0	 run-1
5	 Q0	 5956945	 10	 1.0	 run-1
5	 Q0	 5956942	 11	 1.0	 run-1
5	 Q0	 5956932	 12	 1.0	 run-1
5	 Q0	 5956885	 13	 1.0	 run-1
5	 Q0	 5956865	 14	 1.0	 run-1
5	 Q0	 5956842	 15	 1.0	 run-1
5	 Q0	 5956840	 16	 1.0	 run-1
5	 Q0	 5956822	 17	 1.0	 run-1
5	 Q0	 5956797	 18	 1.0	 run-1
5	 Q0	 5956786	 19	 1.0	 run-1
5	 Q0	 5956731	 20	 1.0	 run-1
5	 Q0	 5956723	 21	 1.0	 run-1
5	 Q0	 5956709	 22	 1.0	 run-1
5	 Q0	 5956676	 23	 1.0	 run-1
5	 Q0	 5956675	 24	 1.0	 run-1
5	 Q0	 5956674	 25	 1.0	 run-1
5	 Q0	 5956643	 26	 1.0	 run-1
5	 Q0	 5956636	 27	 1.0	 run-1
5	 Q0	 5956635	 28	 1.0	 run-1
5	 Q0	 5956626	 29	 1.0	 run-1
5	 Q0	 5956612	 30	 1.0	 run-1
5	 Q0	 5956574	 31	 1.0	 run-1
5	 Q0	 5956567	 32	 1.0	 run-1
5	 Q0	 5956511	 33	 1.0	 run-1
5	 Q0	 5956506	 34	 1.0	 run-1
5	 Q0	 5956466	 35	 1.0	 run-1
5	 Q0	 5956463	 36	 1.0	 run-1
5	 Q0	 5956454	 37	 1.0	 run-1
5	 Q0	 5956433	 38	 1.0	 run-1
5	 Q0	 5956406	 39	 1.0	 run-1
5	 Q0	 5956374	 40	 1.0	 run-1
5	 Q0	 5956361	 41	 1.0	 run-1
5	 Q0	 5956358	 42	 1.0	 run-1
5	 Q0	 5956344	 43	 1.0	 run-1
5	 Q0	 5956341	 44	 1.0	 run-1
5	 Q0	 5956340	 45	 1.0	 run-1
5	 Q0	 5956305	 46	 1.0	 run-1
5	 Q0	 5956303	 47	 1.0	 run-1
5	 Q0	 5956293	 48	 1.0	 run-1
5	 Q0	 5956266	 49	 1.0	 run-1
5	 Q0	 5956244	 50	 1.0	 run-1
5	 Q0	 5956172	 51	 1.0	 run-1
5	 Q0	 5956129	 52	 1.0	 run-1
5	 Q0	 5956123	 53	 1.0	 run-1
5	 Q0	 5956113	 54	 1.0	 run-1
5	 Q0	 5956086	 55	 1.0	 run-1
5	 Q0	 5956010	 56	 1.0	 run-1
5	 Q0	 5955999	 57	 1.0	 run-1
5	 Q0	 5955995	 58	 1.0	 run-1
5	 Q0	 5955983	 59	 1.0	 run-1
